Addr,Height,Input,Output,Sum,Time
a,130000,[],"['special', 'Bitcoineruk =1QDBJ6gEHpUB3CynSPa2EnJLJqC7HHn2jy', 'special', 'Bitcoineruk =12eKvPJFZrbMVxQ48d4bDWMtwFX45tCLCt', '1QDBJ6gEHpUB3CynSPa2EnJLJqC7HHn2jy', 2.74611724, '1DAxGmnfMvLKsNvTXpjVUGAJTU2UwXJo3e', 0.35977587, '1GXzhK4ijTVkhoRG3K9PHXi2k7F6dj2iae', 0.00104304, '1Ct6KrGAJEAWPxSwRBUNMU33wCEoKAhJcq', 0.00390587, '1FdXhzQ7N75M5oPttEmcvcSd2XhwQHwsFG', 0.00268663, '1FDVJFcMCtMJc7ky8w4QmtT1CZGS1K1wFC', 9.482e-05, '1JHVTxAt3qvpniUrTmK1z3fijq7dD5gCnu', 2.09258941, '1AgTTLPNJoHhaqE4FmB7JtaYRDhXnpJKvg', 1.12475918, '132mNbBmbZBM1hmNjbKbaQ7RV2mTVfTCAR', 0.00199126, '1EsKiHd6oqRePmZZqtNaBGY2ehsw7JM75G', 3.16e-05, '1N2Zw9LbjbYJGQqASKZCp7cN8zkZro3Rnd', 0.00018964, '1MheTJ2YjMgV3m39MRZCFVY6rgz4MbXdYK', 0.0613107, '13uHm5HYMy4sYxuSkgebggEYwpsQTpZLm3', 1.57211587, '1Mq62aZHF46m6QC93ntgAFhqswsbKpxrxS', 1.21050369, '17GCuS2sAgjYxe921GfnkEssW6vn7Xk4z8', 0.77005065, '1EKhsjWnTLGVRLRUgw1tvtwsGuRr5JTgbM', 1.21760626, '13e3GdWe2NtKzg2W89qVFemeSwXMLqJwcn', 1.13487033, '1F1NiiwaRdwgrK1XxGDtwHhf1XRQTaaoff', 0.00053732, '186Yhf4y8AqGRAJskBmZhrmkDakVSosqGJ', 1.01656469, '1HcbN4NTAcUhcXVfgs2KooVhtK6nwUkaog', 1.65442258, '1AzkR6FnirinrYKjjHJizKhrUCKgqHneuE', 0.0161136, '1ECvbgqRh6fKEHidEbDWK6LJtcprraengk', 3.16e-05, '1LBUiTPu2hxR33kukr2T1zisqpUaJuBur8', 0.00012347, '1DiS3xypvrpRhFP8LorH76WYiYWQWfxQ4h', 1.20305812, '1MGmAWJ3Dth3uxJnq785dEPM2BnmZATWtZ', 0.00139072, '1NTppWw39Qh6gu1YyNNSrGAUhFTr3tCho3', 0.00154876, '151kBgNfrCk7w8XuFeSdWmKJqkC5wHWVTJ', 1.14166061, '1CMLZUaHe68oKKJnZE3grkokUN7gDSrhkd', 0.00180162, '1MHrNBxqnxMrqhFhkqiqPEZizeQS24FYDz', 0.00436182, '12pcWigdjzqRKtardeynEmrU1XdPHsrMm9', 0.00661246, '1Kjb15RKcDSYxSZpcTGvHXb5Kd3fDPsQdt', 0.01623077, '1KfH3fTSd8c6uCmXwm8HMRTBoGNq4kwMLT', 0.01434976, '19oSosQ5wVjG3U4S6RJp6f6nwuoCPL6Mre', 0.00031607, '1PF9R2dd8YmY1SmscFegxbJwASYCYqAvDg', 0.06892114, '1KsraDxLJ5seLKut4UjECdhbqwkx8t5fnm', 0.29170952, '1Gj2NQxtkoeu5vSjNzYCE46uaZdsUvwv1z', 0.00027489, '18PQcSro3gyAwQHdEdgoBXLLijXkUNs24u', 0.09614185, '14AN2kbtsEC5cTvtP6t3xhPvuGWKyT5wex', 3.16e-05, '13kMuKRotEePHUQ9bykGSeXxPiX6rg1gn6', 0.04989692, '14eGMD3RUyDd9A7tvwVufKiDGz4oBYGCdF', 0.085182, '1LwoTz4mBU8XdLcShgEryhfsWkxfEYpakT', 0.63612806, '1BoWgC8C5bK8hbFtd4faX7UpT8g5TQzogW', 0.00093676, '1JoSZ1Foc5sXSbmRdTqghgoAtpj9jGZiYa', 0.62959584, '1G21D1dxnMpqWxqzRJmraQVBJX4oEdwpPi', 9.482e-05, '1LfJtEkLG5F94AThhqYBHFoBiaCq51wbTR', 0.03138617, '1Fho5TkPDPSqGZpss9D6ACnGmKCmzD6E28', 1.17768192, '1EigXjYdm2UNeMDXnEYs1aGyQHm7H5KNd8', 9.482e-05, '12HGa7saHe1NiPJNKTkxLUY4pbbAEmd5iv', 0.00031607, '1BeRuVKvbSSrfAgtz6eziJegSXZRFLgMCA', 0.23723821, '1HqVuRQyAVoBgLvmtHoMbZubftfwqit7UD', 0.0124792, '1HJmv4CpUNeeLL6FajZADiQ9YnaobdnNiY', 0.00107465, '16LGBkum3jZyuQ4k4EeQv88q8qFagGJDyP', 0.0541158, '19KyA7FSFpNoLEo1kAa8oh4AVG3mgFTUDD', 0.00037928, '1FCak4y7PBB7EWs6ngJjp4umybG1Kaaq49', 1.2383801, '1Li6umfpiGZ46vS9BV9aVEMH9q59byoNjz', 0.04352423, '1gHh8Lr4JwTc6NxgaQ23LGQfQzeqXuMnW', 0.00240216, '1BevaDj5H6RnvA58fjcXt1SBh9FEd8cpfo', 0.23503279, '18xVLmCawGdLLLERi9LEDjoRue9NyTQXrt', 1.06310866, '13djEPM55Y57Q1e3Psq7QkeKcWWfQPkm8s', 1.18538994, '1Di9MB75Cd4Qd5DCsAgzamA1ea4Z2jScBr', 0.02089907, '1JQVGAukYb51SbVQyjuKTvzYyCXLWbAfyF', 0.02313663, '15rscTSWTxQ6hMFDndA8A9X8CLaLRgEVij', 0.00505171, '1EoiL3XU7mufeBcDVfcNExVxjE3K3fpF4W', 1.08447856, '1Lc5jy6biG8eTX81NPsmX837CgVywGd8EQ', 0.00824953, '1P7tThSia219V6J7Yr7F3DAvHki6H7U3ZS', 1.12394947, '1FCymXFoUvsGmMWXwLQGHhBp14Dxb4K7mU', 1.11023137, '1DCCgEWJjv22Duah9wh8F7HpwedPPaVDpv', 1.05170068, '1umfcK738aPm4WPKtDmb53gfBRqqu8yTb', 0.01721032, '13s1NcEBieQyXoF9nguCQXxhuZuRqFpoqb', 1.11668277, '12iDXJ6mtUNoZ424QvYq2ePYHeN7XBHQfp', 1.45364144, '1DG6fMpYDpvdqg3fxL5PBPDkZ5ekTyjg3w', 1.30922039, '1MTThufDpie1NhD7keV97Hs5n9V6iFRYey', 0.00199126, '16NbwGWBcyeA1F1woATNFBA9YFVdTY7Kh4', 0.0174789, '14AExJ91Lr1FGdyTenjixbwPtQsXxrCSfn', 0.00211769, '1ArnFeXm3j8A7TBR8dgDLisF8zChExWWN5', 0.02067125, '16Kc25oFG3FEZRXaDqLnWXy8h8Kr3rPoo', 0.1388514, '1AoYBb7kK2DCCsptQdTBgrPhSemjcbAuhJ', 1.13662236, '19ZdAYnHwppfjtc7Xq9D12J7wVuDAmqzr4', 2.15752241, '1J2PbxcdQToyog32Cm8L4iEJwryEnaqaQg', 1.4096658, '13Vookai6JEHpaMJZsRDTU6iEpTnuuuxu7', 0.16021971, '193s5su5wbmNjkz5hiE826DAHWhzjZdHWy', 0.01270618, '1NkyKAfy3UmN8doeVDD2rN8xgzvvm7tJp9', 0.00037928, '1cBtVDKdrk3F1a68N4UXeGufPWLRAfDRH', 0.00217911, '1KHe6DqmyMbButWJ6BX8ehcpiA19et4pZK', 0.00167331, '1NeDMes4t6yg6KEWveDP7RGSSR7v2jZ3GS', 0.25523753, '1k44R7abX9zYhgyBN1ncL2qkMhwiSj4wW', 0.00262341, '1JKk6EPw5reJF6CPmDmPPjeLBo6Vp4hFGQ', 0.44079142, '19eG6ggeL73nxb16fXLHQ8EjbFHucJjaWV', 0.08752095, '139HgxtxJ7Dy8kPZH7dDgngpH2DDShF1sG', 1.21215769, '1J9gGTnKeuwEAskaUfe6haev8QmLmZZsZ6', 0.00252859, '1141QtN3HZpz3rtbBFBn4S82vS93jPU64p', 1.01107618, '131emCAKnwDrn5rXCCrBtotiGiCVHow5Dm', 1.08578387, '1NMrhhYSGtivYhsgKoPfmSUsnp3PA4CD9n', 1.36636838, '16YMCPUMeM5zQn19hJYbqgBGBE8r1pM1dy', 0.00025285, '13j8d7LGtr7JCN6pysjE4kEMvSuAKY3TyA', 0.00018964, '1KVnvDXmm8RnczBYKjzbJ5zkWE3sjv3REJ', 1.47444358, '1CnAQd4PYc4VgCrqiCGksse9HKizYE7XHK', 0.01773176, '15sE1b7Y6rLMBwwyBLGwSBTQzvB8csUfrX', 0.08129777, '1Mkhm1MGdaECHrr5Dw2n7wTNHuXV6WvMm6', 0.00025285, '1BvejHV2EhVB62aqJLFLRNCSjPtaXWvzN5', 3.47553008, '167YX335XkWePnajVZmHeTUpkA3VQcrtj2', 0.06191894, '12WTnaZJDYMKyYDgTsWmzCN1rENH3aRaoL', 6.321e-05, '1PmyCSi7aVhvunF19dJEgAP5mNHiVN4WB1', 0.00028446, '1C5cMhBZi5rKhz4mH9U8zffpq6KveBxj5a', 1.5854672, '159hLe6sJobNQdte7ioS7G1HbQ3JnMwR2B', 0.00064846, '12eKvPJFZrbMVxQ48d4bDWMtwFX45tCLCt', 0.00151715]",50.0705,2011/6/11 9:11
